Player,Career Span,Career Start,Career End,Matches Played,Innings Batted,Not Outs,Runs Scored,Highest Innings Score,Highest Innings Score Num,Batting Avg,Balls Faced,Batting Strike Rate,Hundreds Scored,Scores Of Fifty Or More,Ducks Scored,Country,Player Count,5000+ Runs Scored,40+ Batting Avg,90+ Batting Strike Rate
T Yohannan (2002-2002),2002-2002,2002,2002,3,2,2,7,5*,5,-,11,63.63,0,0,0,India,1,0,0,0
Bhupinder Singh snr (1994-1994),1994-1994,1994,1994,2,1,0,6,6,6,6.00,13,46.15,0,0,0,India,1,0,0,0
U Chatterjee (1995-1995),1995-1995,1995,1995,3,2,1,6,3*,3,6.00,30,20.00,0,0,0,India,1,0,0,0
Harvinder Singh (1997-2001),1997-2001,1997,2001,16,5,1,6,3*,3,1.50,19,31.57,0,0,1,India,1,0,0,0
P Krishnamurthy (1976-1976),1976-1976,1976,1976,1,1,0,6,6,6,6.00,13,46.15,0,0,0,India,1,0,0,0
AK Patel (1984-1985),1984-1985,1984,1985,8,2,0,6,6,6,3.00,11,54.54,0,0,1,India,1,0,0,0
L Sivaramakrishnan (1985-1987),1985-1987,1985,1987,16,4,2,5,2*,2,2.50,24,20.83,0,0,0,India,1,0,0,0
KK Ahmed (2018-2018),2018-2018,2018,2018,6,2,1,4,3,3,4.00,12,33.33,0,0,0,India,1,0,0,0
D Ganesh (1997-1997),1997-1997,1997,1997,1,1,0,4,4,4,4.00,8,50.00,0,0,0,India,1,0,0,0
Gursharan Singh (1990-1990),1990-1990,1990,1990,1,1,0,4,4,4,4.00,10,40.00,0,0,0,India,1,0,0,0
GK Pandey (1999-1999),1999-1999,1999,1999,2,2,1,4,4*,4,4.00,11,36.36,0,0,1,India,1,0,0,0
AM Salvi (2003-2003),2003-2003,2003,2003,4,3,1,4,4*,4,2.00,14,28.57,0,0,2,India,1,0,0,0
R Sudhakar Rao (1976-1976),1976-1976,1976,1976,1,1,0,4,4,4,4.00,14,28.57,0,0,0,India,1,0,0,0
SV Nayak (1981-1982),1981-1982,1981,1982,4,1,0,3,3,3,3.00,19,15.78,0,0,0,India,1,0,0,0
Pankaj Singh (2010-2010),2010-2010,2010,2010,1,1,1,3,3*,3,-,3,100.00,0,0,0,India,1,0,0,0
SP Mukherjee (1990-1991),1990-1991,1990,1991,3,1,1,2,2*,2,-,2,100.00,0,0,0,India,1,0,0,0
RS Ghai (1984-1986),1984-1986,1984,1986,6,1,0,1,1,1,1.00,3,33.33,0,0,0,India,1,0,0,0
S Kaul (2018-2018),2018-2018,2018,2018,3,2,0,1,1,1,0.50,3,33.33,0,0,1,India,1,0,0,0
NV Ojha (2010-2010),2010-2010,2010,2010,1,1,0,1,1,1,1.00,7,14.28,0,0,0,India,1,0,0,0
R Sharma (2011-2012),2011-2012,2011,2012,4,1,0,1,1,1,1.00,2,50.00,0,0,0,India,1,0,0,0
S Tyagi (2009-2010),2009-2010,2009,2010,4,1,1,1,1*,1,-,2,50.00,0,0,0,India,1,0,0,0
J Yadav (2016-2016),2016-2016,2016,2016,1,1,1,1,1*,1,-,1,100.00,0,0,0,India,1,0,0,0
NS Yadav (1986-1987),1986-1987,1986,1987,7,2,2,1,1*,1,-,16,6.25,0,0,0,India,1,0,0,0
B Yograj Singh (1980-1981),1980-1981,1980,1981,6,4,2,1,1,1,0.50,12,8.33,0,0,1,India,1,0,0,0
A Bhandari (2000-2004),2000-2004,2000,2004,2,1,1,0,0*,0,-,0,-,0,0,0,India,1,0,0,0
AM Nayar (2009-2009),2009-2009,2009,2009,3,1,1,0,0*,0,-,7,0.00,0,0,0,India,1,0,0,0
M Venkataramana (1988-1988),1988-1988,1988,1988,1,1,1,0,0*,0,-,0,-,0,0,0,India,1,0,0,0
MS Gony (2008-2008),2008-2008,2008,2008,2,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
Parvez Rasool (2014-2014),2014-2014,2014,2014,1,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
RGM Patel (1988-1988),1988-1988,1988,1988,1,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
Randhir Singh (1981-1983),1981-1983,1981,1983,2,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
TAP Sekhar (1983-1985),1983-1985,1983,1985,4,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
KV Sharma (2014-2014),2014-2014,2014,2014,2,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
RP Singh (1986-1986),1986-1986,1986,1986,2,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
BB Sran (2016-2016),2016-2016,2016,2016,6,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
JD Unadkat (2013-2013),2013-2013,2013,2013,7,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
Washington Sundar (2017-2017),2017-2017,2017,2017,1,-,-,-,-,-,-,-,-,-,-,-,India,1,0,0,0
Inzamam-ul-Haq (1991-2007),1991-2007,1991,2007,375,348,52,11701,137*,137,39.53,15769,74.20,10,83,20,Pakistan,1,1,0,0
Mohammad Yousuf (1998-2010),1998-2010,1998,2010,281,267,40,9554,141*,141,42.08,12753,74.91,15,62,15,Pakistan,1,1,1,0
Saeed Anwar (1989-2003),1989-2003,1989,2003,247,244,19,8824,194,194,39.21,10938,80.67,20,43,15,Pakistan,1,1,0,0
Shahid Afridi (1996-2015),1996-2015,1996,2015,393,364,27,8027,124,124,23.81,6864,116.94,6,39,29,Pakistan,1,1,0,1
Javed Miandad (1975-1996),1975-1996,1975,1996,233,218,41,7381,119*,119,41.70,11014,67.01,8,50,8,Pakistan,1,1,1,0
Shoaib Malik (1999-2018),1999-2018,1999,2018,274,246,40,7284,143,143,35.35,8910,81.75,9,43,13,Pakistan,1,1,0,0
Younis Khan (2000-2015),2000-2015,2000,2015,265,255,23,7249,144,144,31.24,9628,75.29,7,48,22,Pakistan,1,1,0,0
Saleem Malik (1982-1999),1982-1999,1982,1999,283,256,38,7170,102,102,32.88,9383,76.41,5,47,19,Pakistan,1,1,0,0
Ijaz Ahmed (1986-2000),1986-2000,1986,2000,250,232,29,6564,139*,139,32.33,8174,80.30,10,37,14,Pakistan,1,1,0,0
Mohammad Hafeez (2003-2018),2003-2018,2003,2018,203,202,14,6153,140*,140,32.72,8143,75.56,11,34,18,Pakistan,1,1,0,0
Rameez Raja (1985-1997),1985-1997,1985,1997,198,197,15,5841,119*,119,32.09,9226,63.31,9,31,15,Pakistan,1,1,0,0
Misbah-ul-Haq (2002-2015),2002-2015,2002,2015,162,149,31,5122,96*,96,43.40,6945,73.75,0,42,6,Pakistan,1,1,1,0
Abdul Razzaq (1996-2011),1996-2011,1996,2011,261,225,57,5031,112,112,29.94,6160,81.67,3,23,13,Pakistan,1,1,0,0
Aamer Sohail (1990-2000),1990-2000,1990,2000,156,155,5,4780,134,134,31.86,7297,65.50,5,31,10,Pakistan,1,0,0,0
Wasim Akram (1984-2003),1984-2003,1984,2003,356,280,55,3717,86,86,16.52,4208,88.33,0,6,28,Pakistan,1,0,0,0
Imran Khan (1974-1992),1974-1992,1974,1992,175,151,40,3709,102*,102,33.41,5105,72.65,1,19,6,Pakistan,1,0,0,0
Moin Khan (1990-2004),1990-2004,1990,2004,219,183,41,3266,72*,72,23.00,4017,81.30,0,12,17,Pakistan,1,0,0,0
Kamran Akmal (2002-2017),2002-2017,2002,2017,157,138,14,3236,124,124,26.09,3855,83.94,5,10,10,Pakistan,1,0,0,0
Umar Akmal (2009-2017),2009-2017,2009,2017,116,105,17,3044,102*,102,34.59,3542,85.94,2,20,8,Pakistan,1,0,0,0
Salman Butt (2004-2010),2004-2010,2004,2010,78,78,4,2725,136,136,36.82,3572,76.28,8,14,15,Pakistan,1,0,0,0
Mudassar Nazar (1977-1989),1977-1989,1977,1989,122,115,10,2653,95,95,25.26,5130,51.71,0,16,6,Pakistan,1,0,0,0
Ahmed Shehzad (2009-2017),2009-2017,2009,2017,81,81,1,2605,124,124,32.56,3614,72.08,6,14,7,Pakistan,1,0,0,0
Zaheer Abbas (1974-1985),1974-1985,1974,1985,62,60,6,2572,123,123,47.62,3033,84.80,7,13,2,Pakistan,1,0,1,0
Babar Azam (2015-2018),2015-2018,2015,2018,54,52,8,2267,125*,125,51.52,2674,84.77,8,9,2,Pakistan,1,0,1,0
Yasir Hameed (2003-2007),2003-2007,2003,2007,56,56,1,2028,127*,127,36.87,3029,66.95,3,12,2,Pakistan,1,0,0,0
Imran Nazir (1999-2009),1999-2009,1999,2009,79,79,2,1895,160,160,24.61,2339,81.01,2,9,10,Pakistan,1,0,0,0
Sarfraz Ahmed (2007-2018),2007-2018,2007,2018,98,73,16,1894,105,105,33.22,2188,86.56,2,9,1,Pakistan,1,0,0,0
Mohsin Khan (1977-1986),1977-1986,1977,1986,75,75,5,1877,117*,117,26.81,3373,55.64,2,8,3,Pakistan,1,0,0,0
Azhar Ali (2011-2018),2011-2018,2011,2018,53,53,3,1845,102,102,36.90,2478,74.45,3,12,3,Pakistan,1,0,0,0
Imran Farhat (2001-2013),2001-2013,2001,2013,58,58,2,1719,107,107,30.69,2489,69.06,1,13,3,Pakistan,1,0,0,0
Rashid Latif (1992-2003),1992-2003,1992,2003,166,117,29,1709,79,79,19.42,2237,76.39,0,3,8,Pakistan,1,0,0,0
Saleem Elahi (1995-2004),1995-2004,1995,2004,48,47,4,1579,135,135,36.72,2214,71.31,4,9,3,Pakistan,1,0,0,0
Azhar Mahmood (1996-2007),1996-2007,1996,2007,143,110,26,1521,67,67,18.10,1988,76.50,0,3,9,Pakistan,1,0,0,0
Nasir Jamshed (2008-2015),2008-2015,2008,2015,48,48,3,1418,112,112,31.51,1881,75.38,3,8,5,Pakistan,1,0,0,0
Asad Shafiq (2010-2017),2010-2017,2010,2017,60,58,4,1336,84,84,24.74,1979,67.50,0,9,5,Pakistan,1,0,0,0
Fakhar Zaman (2017-2018),2017-2018,2017,2018,26,26,4,1275,210*,210,57.95,1305,97.70,3,8,2,Pakistan,1,0,1,1
Shoaib Mohammad (1984-1993),1984-1993,1984,1993,63,58,6,1269,126*,126,24.40,2492,50.92,1,8,8,Pakistan,1,0,0,0
Basit Ali (1993-1996),1993-1996,1993,1996,50,43,6,1265,127*,127,34.18,1669,75.79,1,9,3,Pakistan,1,0,0,0
Asif Mujtaba (1986-1996),1986-1996,1986,1996,66,55,14,1068,113*,113,26.04,1671,63.91,1,6,8,Pakistan,1,0,0,0
Waqar Younis (1989-2003),1989-2003,1989,2003,262,139,45,969,37,37,10.30,1445,67.05,0,0,15,Pakistan,1,0,0,0
Fawad Alam (2007-2015),2007-2015,2007,2015,38,36,12,966,114*,114,40.25,1297,74.47,1,6,3,Pakistan,1,0,1,0
Haris Sohail (2013-2018),2013-2018,2013,2018,26,25,3,960,89*,89,43.63,1175,81.70,0,10,1,Pakistan,1,0,1,0
Imam-ul-Haq (2017-2018),2017-2018,2017,2018,16,16,3,819,128,128,63.00,1001,81.81,4,3,1,Pakistan,1,0,0,0
Sharjeel Khan (2013-2017),2013-2017,2013,2017,25,25,0,812,152,152,32.48,716,113.40,1,6,2,Pakistan,1,0,0,1
Majid Khan (1973-1982),1973-1982,1973,1982,23,22,1,786,109,109,37.42,1052,74.71,1,7,1,Pakistan,1,0,0,0
Wasim Raja (1973-1985),1973-1985,1973,1985,54,45,10,782,60,60,22.34,1168,66.95,0,2,6,Pakistan,1,0,0,0
Saleem Yousuf (1982-1990),1982-1990,1982,1990,86,62,19,768,62,62,17.86,1024,75.00,0,4,5,Pakistan,1,0,0,0
Manzoor Elahi (1984-1995),1984-1995,1984,1995,54,46,13,741,50*,50,22.45,827,89.60,0,1,1,Pakistan,1,0,0,0
Sohaib Maqsood (2013-2016),2013-2016,2013,2016,26,25,2,735,89*,89,31.95,881,83.42,0,5,1,Pakistan,1,0,0,0
Saqlain Mushtaq (1995-2003),1995-2003,1995,2003,169,98,38,711,37*,37,11.85,1434,49.58,0,0,13,Pakistan,1,0,0,0
Qasim Umar (1983-1987),1983-1987,1983,1987,31,31,3,642,69,69,22.92,1125,57.06,0,4,3,Pakistan,1,0,0,0
Abdul Qadir (1983-1993),1983-1993,1983,1993,104,68,26,641,41*,41,15.26,849,75.50,0,0,6,Pakistan,1,0,0,0
Mansoor Akhtar (1980-1990),1980-1990,1980,1990,41,35,1,593,47,47,17.44,1148,51.65,0,0,1,Pakistan,1,0,0,0
Wahab Riaz (2008-2017),2008-2017,2008,2017,79,56,13,589,54*,54,13.69,715,82.37,0,2,12,Pakistan,1,0,0,0
Aamer Malik (1988-1994),1988-1994,1988,1994,24,23,1,556,90,90,25.27,989,56.21,0,5,1,Pakistan,1,0,0,0
Mohammad Wasim (1996-2000),1996-2000,1996,2000,25,25,2,543,76,76,23.60,1043,52.06,0,3,4,Pakistan,1,0,0,0
Naved-ul-Hasan (2003-2010),2003-2010,2003,2010,74,51,18,524,33,33,15.87,620,84.51,0,0,4,Pakistan,1,0,0,0
Taufeeq Umar (2001-2011),2001-2011,2001,2011,22,22,1,504,81*,81,24.00,895,56.31,0,3,0,Pakistan,1,0,0,0
Imad Wasim (2015-2018),2015-2018,2015,2018,32,22,9,480,63*,63,36.92,508,94.48,0,4,1,Pakistan,1,0,0,1
Mohammad Rizwan (2015-2017),2015-2017,2015,2017,25,22,6,460,75*,75,28.75,512,89.84,0,3,0,Pakistan,1,0,0,0
Umar Gul (2003-2016),2003-2016,2003,2016,130,65,18,457,39,39,9.72,642,71.18,0,0,10,Pakistan,1,0,0,0
Mushtaq Ahmed (1989-2003),1989-2003,1989,2003,144,76,34,399,34*,34,9.50,698,57.16,0,0,10,Pakistan,1,0,0,0
Sohail Tanvir (2007-2014),2007-2014,2007,2014,62,40,11,399,59,59,13.75,458,87.11,0,1,3,Pakistan,1,0,0,0
Sadiq Mohammad (1973-1980),1973-1980,1973,1980,19,19,1,383,74,74,21.27,755,50.72,0,2,0,Pakistan,1,0,0,0
Shoaib Akhtar (1998-2011),1998-2011,1998,2011,158,80,39,361,43,43,8.80,508,71.06,0,0,11,Pakistan,1,0,0,0
Wajahatullah Wasti (1999-2000),1999-2000,1999,2000,15,15,0,349,84,84,23.26,713,48.94,0,1,1,Pakistan,1,0,0,0
Zahid Fazal (1990-1994),1990-1994,1990,1994,19,18,3,348,98*,98,23.20,584,59.58,0,2,0,Pakistan,1,0,0,0
Mohammad Amir (2009-2018),2009-2018,2009,2018,46,26,9,346,73*,73,20.35,418,82.77,0,2,4,Pakistan,1,0,0,0
Asif Iqbal (1973-1979),1973-1979,1973,1979,10,8,2,330,62,62,55.00,466,70.81,0,5,0,Pakistan,1,0,0,0
Saeed Ajmal (2008-2015),2008-2015,2008,2015,113,70,24,324,33,33,7.04,535,60.56,0,0,11,Pakistan,1,0,0,0
Anwar Ali (2013-2016),2013-2016,2013,2016,22,16,5,321,43*,43,29.18,367,87.46,0,0,0,Pakistan,1,0,0,0
Faisal Iqbal (2000-2006),2000-2006,2000,2006,18,16,2,314,100*,100,22.42,519,60.50,1,0,3,Pakistan,1,0,0,0
Mohammad Sami (2001-2015),2001-2015,2001,2015,87,46,19,314,46,46,11.62,490,64.08,0,0,5,Pakistan,1,0,0,0
Zahoor Elahi (1996-1997),1996-1997,1996,1997,14,14,1,297,86,86,22.84,507,58.57,0,3,3,Pakistan,1,0,0,0
Umar Amin (2010-2018),2010-2018,2010,2018,16,16,1,271,59,59,18.06,392,69.13,0,1,0,Pakistan,1,0,0,0
Aaqib Javed (1988-1998),1988-1998,1988,1998,163,51,26,267,45*,45,10.68,456,58.55,0,0,7,Pakistan,1,0,0,0
Naved Latif (2001-2003),2001-2003,2001,2003,11,11,0,262,113,113,23.81,417,62.82,1,0,1,Pakistan,1,0,0,0
Hasan Raza (1996-1999),1996-1999,1996,1999,16,13,0,242,77,77,18.61,480,50.41,0,1,1,Pakistan,1,0,0,0
Shadab Khan (2017-2018),2017-2018,2017,2018,29,13,5,239,54,54,29.87,358,66.75,0,3,1,Pakistan,1,0,0,0
Khurram Manzoor (2008-2009),2008-2009,2008,2009,7,7,0,236,83,83,33.71,375,62.93,0,3,1,Pakistan,1,0,0,0
Iftikhar Anjum (2004-2010),2004-2010,2004,2010,62,34,19,234,32,32,15.60,378,61.90,0,0,4,Pakistan,1,0,0,0
Sarfraz Nawaz (1973-1984),1973-1984,1973,1984,45,31,8,221,34*,34,9.60,345,64.05,0,0,5,Pakistan,1,0,0,0
Wasim Bari (1973-1984),1973-1984,1973,1984,51,26,13,221,34,34,17.00,431,51.27,0,0,0,Pakistan,1,0,0,0
Tahir Naqqash (1980-1985),1980-1985,1980,1985,40,23,9,210,61,61,15.00,242,86.77,0,1,4,Pakistan,1,0,0,0
Mushtaq Mohammad (1973-1978),1973-1978,1973,1978,10,9,3,209,55,55,34.83,353,59.20,0,1,0,Pakistan,1,0,0,0
Asif Ali (2018-2018),2018-2018,2018,2018,11,8,1,200,50*,50,28.57,153,130.71,0,1,0,Pakistan,1,0,0,0
Mohammad Nawaz (3) (2016-2018),2016-2018,2016,2018,14,12,3,199,53,53,22.11,213,93.42,0,1,0,Pakistan,1,0,0,0
Moin-ul-Atiq (1988-1989),1988-1989,1988,1989,5,5,0,199,105,105,39.80,279,71.32,1,0,0,Pakistan,1,0,0,0
Ijaz Faqih (1980-1988),1980-1988,1980,1988,27,19,3,197,42*,42,12.31,351,56.12,0,0,4,Pakistan,1,0,0,0
Akram Raza (1989-1995),1989-1995,1989,1995,49,25,14,193,33*,33,17.54,310,62.25,0,0,4,Pakistan,1,0,0,0
Saadat Ali (1984-1984),1984-1984,1984,1984,8,7,1,184,78*,78,30.66,341,53.95,0,1,0,Pakistan,1,0,0,0
Haroon Rasheed (1977-1982),1977-1982,1977,1982,12,10,2,166,63*,63,20.75,316,52.53,0,1,0,Pakistan,1,0,0,0
Mohammad Hussain (1997-1998),1997-1998,1997,1998,14,12,7,154,31*,31,30.80,136,113.23,0,0,0,Pakistan,1,0,0,0
Khalid Latif (2008-2010),2008-2010,2008,2010,5,5,0,147,64,64,29.40,228,64.47,0,1,1,Pakistan,1,0,0,0
Hasan Ali (2016-2018),2016-2018,2016,2018,41,20,6,143,51,51,10.21,149,95.97,0,1,3,Pakistan,1,0,0,0
Abdur Rehman (2006-2014),2006-2014,2006,2014,31,23,6,142,31,31,8.35,263,53.99,0,0,4,Pakistan,1,0,0,0
Shahid Saeed (1989-1993),1989-1993,1989,1993,10,10,0,141,50,50,14.10,316,44.62,0,1,0,Pakistan,1,0,0,0
Arshad Khan (1993-2006),1993-2006,1993,2006,58,29,18,133,20,20,12.09,217,61.29,0,0,5,Pakistan,1,0,0,0
Bazid Khan (2004-2008),2004-2008,2004,2008,5,5,0,131,66,66,26.20,232,56.46,0,2,1,Pakistan,1,0,0,0
Sajid Ali (1984-1997),1984-1997,1984,1997,13,12,0,130,28,28,10.83,293,44.36,0,0,0,Pakistan,1,0,0,0
Shahid Mahboob (1982-1984),1982-1984,1982,1984,10,6,1,119,77,77,23.80,194,61.34,0,1,1,Pakistan,1,0,0,0
Azam Khan (1996-1998),1996-1998,1996,1998,6,5,0,116,72,72,23.20,177,65.53,0,1,0,Pakistan,1,0,0,0
Tauseef Ahmed (1982-1990),1982-1990,1982,1990,70,25,14,116,27*,27,10.54,216,53.70,0,0,3,Pakistan,1,0,0,0
Naved Anjum (1984-1992),1984-1992,1984,1992,13,12,3,113,30,30,12.55,154,73.37,0,0,1,Pakistan,1,0,0,0
Hasan Jamil (1977-1978),1977-1978,1977,1978,6,5,0,111,28,28,22.20,120,92.50,0,0,0,Pakistan,1,0,0,0
Rashid Khan (1980-1985),1980-1985,1980,1985,29,15,7,110,17,17,13.75,173,63.58,0,0,0,Pakistan,1,0,0,0
Faheem Ashraf (2017-2018),2017-2018,2017,2018,16,10,2,104,23,23,13.00,135,77.03,0,0,1,Pakistan,1,0,0,0
Yasir Shah (2011-2018),2011-2018,2011,2018,19,9,3,102,32*,32,17.00,114,89.47,0,0,2,Pakistan,1,0,0,0
Shahzaib Hasan (2010-2010),2010-2010,2010,2010,3,3,0,100,50,50,33.33,113,88.49,0,1,0,Pakistan,1,0,0,0
Saad Nasim (2015-2015),2015-2015,2015,2015,3,3,1,99,77*,77,49.50,124,79.83,0,1,1,Pakistan,1,0,0,0
Manzoor Akhtar (1997-1998),1997-1998,1997,1998,7,4,0,97,44,44,24.25,147,65.98,0,0,0,Pakistan,1,0,0,0
Aamer Yamin (2015-2018),2015-2018,2015,2018,4,3,2,95,62,62,95.00,96,98.95,0,1,0,Pakistan,1,0,0,0
Aamer Hanif (1993-1995),1993-1995,1993,1995,5,4,2,89,36*,36,44.50,128,69.53,0,0,0,Pakistan,1,0,0,0
Bilawal Bhatti (2013-2015),2013-2015,2013,2015,10,7,1,89,39,39,14.83,75,118.66,0,0,1,Pakistan,1,0,0,0
Anil Dalpat (1984-1986),1984-1986,1984,1986,15,10,3,87,37,37,12.42,136,63.97,0,0,1,Pakistan,1,0,0,0
Younis Ahmed (1987-1987),1987-1987,1987,1987,2,2,0,84,58,58,42.00,151,55.62,0,1,0,Pakistan,1,0,0,0
Hammad Azam (2011-2015),2011-2015,2011,2015,11,7,2,80,36,36,16.00,131,61.06,0,0,0,Pakistan,1,0,0,0
Sami Aslam (2015-2016),2015-2016,2015,2016,4,4,0,78,45,45,19.50,117,66.66,0,0,0,Pakistan,1,0,0,0
Yasir Arafat (2000-2009),2000-2009,2000,2009,11,8,3,74,27,27,14.80,110,67.27,0,0,0,Pakistan,1,0,0,0
Ashraf Ali (1980-1985),1980-1985,1980,1985,16,9,5,69,19*,19,17.25,135,51.11,0,0,1,Pakistan,1,0,0,0
Akhtar Sarfraz (1997-1998),1997-1998,1997,1998,4,4,0,66,25,25,16.50,99,66.66,0,0,0,Pakistan,1,0,0,0
Saeed Azad (1995-1996),1995-1996,1995,1996,4,4,0,65,31,31,16.25,131,49.61,0,0,0,Pakistan,1,0,0,0
Junaid Khan (2011-2018),2011-2018,2011,2018,71,28,15,63,25,25,4.84,119,52.94,0,0,6,Pakistan,1,0,0,0
Adnan Akmal (2011-2012),2011-2012,2011,2012,5,4,1,62,27,27,20.66,89,69.66,0,0,0,Pakistan,1,0,0,0
Shakeel Ahmed jnr (1995-1995),1995-1995,1995,1995,2,2,0,61,36,36,30.50,128,47.65,0,0,0,Pakistan,1,0,0,0
Humayun Farhat (2001-2001),2001-2001,2001,2001,5,3,0,60,39,39,20.00,56,107.14,0,0,0,Pakistan,1,0,0,0
Sohail Fazal (1989-1989),1989-1989,1989,1989,2,2,0,56,32,32,28.00,59,94.91,0,0,0,Pakistan,1,0,0,0
Ghulam Ali (1993-1995),1993-1995,1993,1995,3,3,0,53,38,38,17.66,121,43.80,0,0,0,Pakistan,1,0,0,0
Mohammad Irfan (2010-2016),2010-2016,2010,2016,60,33,21,48,12,12,4.00,149,32.21,0,0,8,Pakistan,1,0,0,0
Zafar Iqbal (1995-1995),1995-1995,1995,1995,8,6,0,48,18,18,8.00,62,77.41,0,0,1,Pakistan,1,0,0,0
Zulqarnain Haider (2010-2010),2010-2010,2010,2010,4,4,2,48,19*,19,24.00,68,70.58,0,0,0,Pakistan,1,0,0,0
Azeem Hafeez (1983-1985),1983-1985,1983,1985,15,10,7,45,15,15,15.00,104,43.26,0,0,1,Pakistan,1,0,0,0
Azmat Rana (1978-1978),1978-1978,1978,1978,2,2,1,42,22*,22,42.00,73,57.53,0,0,0,Pakistan,1,0,0,0
Shafiq Ahmed (1977-1978),1977-1978,1977,1978,3,3,0,41,29,29,13.66,91,45.05,0,0,0,Pakistan,1,0,0,0
Bilal Asif (2015-2015),2015-2015,2015,2015,3,3,0,40,38,38,13.33,49,81.63,0,0,1,Pakistan,1,0,0,0
Iqbal Qasim (1977-1988),1977-1988,1977,1988,15,7,1,39,13,13,6.50,90,43.33,0,0,2,Pakistan,1,0,0,0
Shahid Anwar (1996-1996),1996-1996,1996,1996,1,1,0,37,37,37,37.00,44,84.09,0,0,0,Pakistan,1,0,0,0
Saleem Jaffar (1986-1990),1986-1990,1986,1990,39,13,11,36,10*,10,18.00,73,49.31,0,0,2,Pakistan,1,0,0,0
Zulfiqar Babar (2014-2015),2014-2015,2014,2015,5,5,3,35,14*,14,17.50,40,87.50,0,0,0,Pakistan,1,0,0,0
Ata-ur-Rehman (1992-1996),1992-1996,1992,1996,30,13,6,34,11*,11,4.85,76,44.73,0,0,2,Pakistan,1,0,0,0
Atiq-uz-Zaman (2000-2000),2000-2000,2000,2000,3,3,1,34,18,18,17.00,36,94.44,0,0,0,Pakistan,1,0,0,0
Mohammad Asif (2005-2010),2005-2010,2005,2010,35,16,7,34,6,6,3.77,100,34.00,0,0,3,Pakistan,1,0,0,0
Sikander Bakht (1977-1989),1977-1989,1977,1989,27,11,7,31,16*,16,7.75,97,31.95,0,0,2,Pakistan,1,0,0,0
Imran Abbas (2000-2000),2000-2000,2000,2000,2,2,0,29,28,28,14.50,63,46.03,0,0,0,Pakistan,1,0,0,0
Kamran Hussain (2008-2008),2008-2008,2008,2008,2,1,1,28,28*,28,-,21,133.33,0,0,0,Pakistan,1,0,0,0
Taslim Arif (1980-1980),1980-1980,1980,1980,2,2,0,28,24,24,14.00,58,48.27,0,0,0,Pakistan,1,0,0,0
Ehsan Adil (2013-2015),2013-2015,2013,2015,6,4,1,27,15,15,9.00,42,64.28,0,0,0,Pakistan,1,0,0,0
Mohsin Kamal (1984-1989),1984-1989,1984,1989,19,6,3,27,11*,11,9.00,40,67.50,0,0,0,Pakistan,1,0,0,0
Mujahid Jamshed (1997-1997),1997-1997,1997,1997,4,3,1,27,23,23,13.50,54,50.00,0,0,0,Pakistan,1,0,0,0
Rumman Raees (2017-2018),2017-2018,2017,2018,9,4,1,27,16,16,9.00,24,112.50,0,0,1,Pakistan,1,0,0,0
Zakir Khan (1984-1990),1984-1990,1984,1990,17,5,4,27,11*,11,27.00,63,42.85,0,0,0,Pakistan,1,0,0,0
Aizaz Cheema (2011-2012),2011-2012,2011,2012,14,6,3,26,9*,9,8.66,45,57.77,0,0,0,Pakistan,1,0,0,0
Pervez Mir (1975-1977),1975-1977,1975,1977,3,3,1,26,18,18,13.00,44,59.09,0,0,0,Pakistan,1,0,0,0
Wasim Haider (1992-1992),1992-1992,1992,1992,3,2,0,26,13,13,13.00,70,37.14,0,0,0,Pakistan,1,0,0,0
Saleem Altaf (1973-1978),1973-1978,1973,1978,6,2,1,25,21,21,25.00,53,47.16,0,0,0,Pakistan,1,0,0,0
Shahid Nazir (1996-2000),1996-2000,1996,2000,17,8,7,25,8,8,25.00,43,58.13,0,0,0,Pakistan,1,0,0,0
Sohail Khan (2008-2016),2008-2016,2008,2016,13,6,1,25,7,7,5.00,51,49.01,0,0,0,Pakistan,1,0,0,0
Naeem Ashraf (1995-1995),1995-1995,1995,1995,2,2,1,24,16,16,24.00,43,55.81,0,0,0,Pakistan,1,0,0,0
Mohammad Salman (2011-2011),2011-2011,2011,2011,7,3,1,22,19*,19,11.00,39,56.41,0,0,1,Pakistan,1,0,0,0
Rizwan-uz-Zaman (1981-1987),1981-1987,1981,1987,3,3,0,20,14,14,6.66,129,15.50,0,0,0,Pakistan,1,0,0,0
Saleem Pervez (1980-1980),1980-1980,1980,1980,1,1,0,18,18,18,18.00,39,46.15,0,0,0,Pakistan,1,0,0,0
Tanvir Ahmed (2011-2011),2011-2011,2011,2011,2,1,0,18,18,18,18.00,12,150.00,0,0,0,Pakistan,1,0,0,0
Zulqarnain (1985-1989),1985-1989,1985,1989,16,6,3,18,11*,11,6.00,30,60.00,0,0,2,Pakistan,1,0,0,0
Intikhab Alam (1973-1976),1973-1976,1973,1976,4,2,0,17,10,10,8.50,45,37.77,0,0,0,Pakistan,1,0,0,0
